,genre,year,title,duration,certificate,rating,voting
317,History,2024,318. Un paese ci vuole,0h,,0.0,0
318,History,2024,319. Raconte-moi la France,0h,,0.0,0
319,History,2024,320. Testimoni del tempo,0h,,0.0,0
320,History,2024,321. Nancy & Bill: The Story Before Oliver Twist,0h,,0.0,0
321,History,2024,322. Tatai Patara 1597,1h 10m,,0.0,0
322,History,2024,323. Istanbul: Isgal ve Zafer,54m,,0.0,0
323,History,2024,324. Svjedoci pravde - Ratni zlocini u Bosanskom Novom,0h,,0.0,0
324,History,2024,"325. Le Temple d'Hatchepsout, Reine d'Egypte",0h,,0.0,0
325,History,2024,"326. Otger Cataló, La llegenda",0h,,0.0,0
326,History,2024,327. Douglas Stories,0h,,0.0,0
327,History,2024,328. Sivestan,0h,,0.0,0
328,History,2024,329. The Way of Internal Strength,45m,,0.0,0
329,History,2024,"330. Cintas, Fotocopias y Sellos Trucados",1h 48m,,0.0,0
330,History,2024,331. Rising Tennis Star Meloni Jones,0h,,0.0,0
331,History,2024,332. International Resonance of the April Uprising,51m,,0.0,0
332,History,2024,333. Area 2,0h,,0.0,0
333,History,2024,334. Freedom Shred: A Juneteenth Declaration,55m,,0.0,0
334,History,2024,335. Okufere,1h 31m,,0.0,0
335,History,2024,336. Colonel Xanthi,0h,,0.0,0
336,History,2024,337. Al Kafi,1h 50m,,0.0,0
337,History,2024,338. O Último Papagaio de Timneh,49m,,0.0,0
338,History,2024,339. Anzac.Lemnos.1915.,51m,,0.0,0
339,History,2024,340. Kabarettistinnen in der Weimarer Republik und im Dritten Reich,1h 30m,,0.0,0
340,History,2024,341. Castles in Haiti,0h,,0.0,0
341,History,2024,342. On Air,0h,,0.0,0
342,History,2024,343. The Storm,2h 45m,,0.0,0
343,History,2024,344. Ugly Bird,0h,,0.0,0
344,History,2024,345. Ajiniyaz,0h,,0.0,0
345,History,2024,346. Testimoni del tempo,0h,,0.0,0
346,History,2024,347. Malvinas: O Diário de uma Guerra,0h,,0.0,0
