,genre,year,title,duration,certificate,rating,voting
237,Romance,2024,238. Ask Mevsimi,2h 6m,15,5.0,414000
238,Romance,2024,239. Miss You,2h 8m,12A,6.1,3200
239,Romance,2024,240. Gone Running,1h 45m,,7.0,4400
240,Romance,2024,241. Perfect Match,1h 41m,,6.6,354000
241,Romance,2024,242. My Boo,2h 5m,,6.1,728000
242,Romance,2024,243. Pure Love,1h 49m,,7.1,201000
243,Romance,2024,244. Believe in Christmas,1h 30m,,6.1,851000
244,Romance,2024,245. Tendaberry,1h 55m,,6.4,265000
245,Romance,2024,246. Love Is Never on Time,1h 50m,,8.8,67000
246,Romance,2024,247. Ibbani Tabbida Ileyali,2h 40m,,7.4,867000
247,Romance,2024,248. Elevator,1h 35m,,5.2,185000
248,Romance,2024,249. Samana Sunrise,1h 40m,,5.0,246000
249,Romance,2024,250. Queens of Drama,1h 54m,,6.3,217000
250,Romance,2024,251. Love Li,2h 48m,,6.3,13000
251,Romance,2024,252. Blue Sun Palace,1h 56m,,6.6,215000
252,Romance,2024,253. She Taught Love,1h 42m,R,5.3,425000
253,Romance,2024,254. Valley of the Shadow of Death,1h 24m,,6.6,69000
254,Romance,2024,255. He Loves Me Not,1h 37m,,6.8,55000
255,Romance,2024,256. Shark Island,1h 21m,,3.1,129000
256,Romance,2024,257. Good Bad Things,1h 36m,,5.7,237000
257,Romance,2024,258. Breakup Season,1h 42m,,6.3,607000
258,Romance,2024,259. The Groomsmen: First Look,1h 22m,TV-G,6.1,411000
259,Romance,2024,260. Dilan 1983,1h 56m,12,6.4,241000
260,Romance,2024,261. Mr. Manhattan,1h 50m,,6.7,473000
261,Romance,2024,262. Benaam Rishta,1h 30m,,6.9,12000
262,Romance,2024,263. The Holiday Exchange,1h 30m,,5.6,420000
263,Romance,2024,"264. LSD 2: Love, Sex Aur Dhokha 2",1h 59m,15,3.8,2800
264,Romance,2024,265. Bigayan,43m,,6.2,46000
265,Romance,2024,266. Miracle Mile,1h 22m,,7.6,37000
266,Romance,2024,267. Seven Seas Seven Hills,1h 30m,,8.6,95000
267,Romance,2024,268. The Silence of Marcos Tremmer,1h 52m,,5.9,192000
268,Romance,2024,269. Love Lies,1h 54m,,7.0,378000
269,Romance,2024,270. Seré breve al momento de morir,1h 18m,15,5.9,52000
270,Romance,2024,271. The Holiday Club,1h 28m,,6.6,390000
271,Romance,2024,"272. Sun, Rosé and Romance",1h 29m,,5.7,148000
272,Romance,2024,273. Dandelion,1h 53m,R,5.3,414000
273,Romance,2024,274. Mendung tanpo udan,1h 41m,,6.4,26000
274,Romance,2024,275. Love Me,2h 8m,15,4.3,483000
275,Romance,2024,276. Karma's a Bitch,1h 29m,,4.5,43000
276,Romance,2024,"277. It's So Big It Hurts, Black Oppa",1h 1m,Not Rated,5.6,10000
277,Romance,2024,278. Christmas in the Spotlight,1h 27m,TV-PG,5.7,679000
278,Romance,2024,279. Roti Kapda Romance,2h 33m,,5.8,2500
279,Romance,2024,280. Naam,2h 16m,,6.3,287000
280,Romance,2024,281. Maid of Honour,2h 29m,,0.0,0
281,Romance,2024,282. Love Syndrome: The Beginning,1h 30m,,6.1,65000
282,Romance,2024,"283. Walter, Grace & The Submarine",1h 40m,,9.2,7000
283,Romance,2024,284. L'heureuse élue,1h 31m,,5.5,363000
284,Romance,2024,285. No Pressure,1h 51m,,5.1,1100
285,Romance,2024,286. Love Is Love,2h,,0.0,0
286,Romance,2024,287. Amar Prem Ki Prem Kahani,1h 57m,,4.5,673000
287,Romance,2024,288. Meet Me in Rome,1h 25m,,5.2,687000
288,Romance,2024,289. Ancika,1h 40m,,6.8,815000
289,Romance,2024,290. Pantaskah Aku Berhijab,1h 54m,,8.0,78000
290,Romance,2024,291. El Hawa Sultan,2h 16m,,6.5,858000
291,Romance,2024,292. Aaram Aravinda Swamy,2h 12m,,9.3,330000
292,Romance,2024,293. Sevmek Yüzünden,1h 44m,,3.6,660000
293,Romance,2024,294. The Glory of Life,1h 38m,,6.6,455000
294,Romance,2024,295. The Groomsmen: Second Chances,1h 24m,TV-G,6.1,468000
295,Romance,2024,296. Marry Christmas,1h 25m,,6.4,66000
296,Romance,2024,297. Come Closer,1h 47m,,7.0,293000
297,Romance,2024,298. Beauty and the Billionaire: Bali,1h 31m,,5.8,230000
298,Romance,2024,299. El Roomie,1h 39m,TV-14,5.8,314000
299,Romance,2024,300. Un/Happy for You,1h 50m,12,5.7,415000
300,Romance,2024,301. Sweet Summer Love,1h 30m,,6.6,75000
301,Romance,2024,302. Lost & Found You,0h,,6.1,29000
302,Romance,2024,303. Drained,1h 47m,,4.5,326000
303,Romance,2024,304. Bad Boy in Love,1h 31m,,8.7,20000
304,Romance,2024,305. Young Love,0h,,8.1,10000
305,Romance,2024,306. Books & Drinks,1h 34m,,5.1,147000
306,Romance,2024,307. Don't Say It,0h,,9.1,71000
307,Romance,2024,308. Black Owner and Horny College Girls,1h 5m,,3.6,9000
308,Romance,2024,309. Fake Boyfriend,1h 55m,,9.0,18000
309,Romance,2024,310. Romeo,2h 30m,12A,6.1,1300
310,Romance,2024,311. Kahan Shuru Kahan Khatam,1h 47m,12A,6.0,3200
311,Romance,2024,312. A Brooklyn Love Story,1h 47m,,6.4,113000
312,Romance,2024,313. Kill Me If You Dare,1h 34m,12,4.6,1400
313,Romance,2024,314. Pasutri Gaje,1h 49m,PG,6.0,352000
314,Romance,2024,315. Love Unlike in K-Dramas,1h 58m,12,6.5,141000
315,Romance,2024,316. Him,1h 20m,,7.6,30000
316,Romance,2024,"317. Love, Wine & Salt: A Tuscan Romance",1h 20m,,5.4,64000
317,Romance,2024,318. The Architecture of Love,1h 50m,TV-14,6.9,508000
318,Romance,2024,319. The Private Eye,1h 55m,R,3.8,162000
319,Romance,2024,320. Zénithal,1h 20m,,5.4,88000
320,Romance,2024,321. Pon Ondru Kanden,2h,,5.6,286000
321,Romance,2024,322. À toute allure,1h 26m,,5.4,230000
322,Romance,2024,323. Svemu dodje kraj,1h 29m,,6.4,367000
323,Romance,2024,324. Albany Road,2h 15m,PG-13,7.7,116000
324,Romance,2024,325. Chainsaws Were Singing,1h 57m,,7.2,386000
325,Romance,2024,326. The Heartbreak Agency,1h 34m,15,5.3,744000
326,Romance,2024,327. Hi Anokhi Gaath,2h 6m,,6.8,84000
327,Romance,2024,328. Deyaler Desh,2h 19m,,7.3,155000
328,Romance,2024,329. Maple Leaf Dreams,1h 41m,12,4.8,138000
329,Romance,2024,330. X & Y,1h 41m,,8.1,17000
330,Romance,2024,331. Azzamine,1h 44m,,7.0,119000
331,Romance,2024,332. Rajkumar,2h 25m,15,7.4,2700
332,Romance,2024,333. In Good Hands 2,1h 39m,12,5.3,1000
333,Romance,2024,334. One Night in Tokyo,1h 35m,,7.3,90000
334,Romance,2024,335. I Don't Know,1h 38m,,0.0,0
335,Romance,2024,336. Love You to Debt,2h 15m,,6.2,773000
336,Romance,2024,337. Kupu-Kupu Kertas,1h 53m,,6.5,221000
337,Romance,2024,338. Umjolo: Day Ones,1h 26m,15,4.1,164000
338,Romance,2024,339. Game On,2h 20m,,5.2,2300
339,Romance,2024,340. Alterlove,1h 30m,,7.8,15000
340,Romance,2024,341. A '90s Christmas,1h 30m,,6.0,1100
341,Romance,2024,342. Hold Me Close,1h 38m,TV-PG,4.9,71000
342,Romance,2024,343. C4 Cinta,2h 47m,,7.9,156000
343,Romance,2024,344. That Kind of Love,2h 16m,PG,5.8,338000
344,Romance,2024,345. The Mediterranean Sea,1h 48m,,7.2,94000
345,Romance,2024,346. Murphy,2h 16m,,7.0,2400
346,Romance,2024,347. Dil Kush,2h 15m,,8.1,550000
347,Romance,2024,348. A Merry Royal Christmas,1h 28m,,5.4,160000
348,Romance,2024,"349. Chances Are, You and I",2h 12m,PG,6.0,150000
349,Romance,2024,350. Paper Flowers,1h 40m,,8.5,36000
350,Romance,2024,351. A Bluegrass Christmas,1h 24m,,6.0,246000
351,Romance,2024,352. Liu mang qu mo shi,1h 44m,,5.7,54000
352,Romance,2024,353. We Are Faheem & Karun,1h 21m,,9.1,73000
353,Romance,2024,354. Forbidden Love,1h 36m,,7.7,30000
